game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2015-03-06LevanteEibar,Levante,Eibar,2,1,2014/2015,2015-03-06,591.265251200858,716.3393169445712
2015-03-07Ath BilbaoReal Madrid,Ath Bilbao,Real Madrid,1,0,2014/2015,2015-03-07,777.1868516929062,1150.2204830357202
2015-03-07ElcheAlmeria,Elche,Almeria,1,0,2014/2015,2015-03-07,638.9745476616537,639.899223471966
2015-03-07GranadaMalaga,Granada,Malaga,1,0,2014/2015,2015-03-07,517.7279539334886,774.2505670551682
2015-03-07La CorunaSevilla,La Coruna,Sevilla,3,4,2014/2015,2015-03-07,597.5853062133737,822.3222972412138
2015-03-08Ath MadridValencia,Ath Madrid,Valencia,1,1,2014/2015,2015-03-08,972.961743084282,934.1092723086232
2015-03-08BarcelonaVallecano,Barcelona,Vallecano,6,1,2014/2015,2015-03-08,1114.2910710993067,603.2674160049839
2015-03-08SociedadEspanol,Sociedad,Espanol,1,0,2014/2015,2015-03-08,761.8024622027647,737.53104766511
2015-03-08VillarrealCelta,Villarreal,Celta,4,1,2014/2015,2015-03-08,914.4746947960716,764.8930595139831
2015-03-09CordobaGetafe,Cordoba,Getafe,1,2,2014/2015,2015-03-09,617.5716670882132,671.1648977092066
2015-03-13ValenciaLa Coruna,Valencia,La Coruna,2,0,2014/2015,2015-03-13,926.5032158914985,602.9194544212086
2015-03-14CeltaAth Bilbao,Celta,Ath Bilbao,1,2,2014/2015,2015-03-14,754.7590795229856,773.3978589233204
2015-03-14EibarBarcelona,Eibar,Barcelona,0,2,2014/2015,2015-03-14,712.5030753926277,1125.1439964986344
2015-03-14EspanolAth Madrid,Espanol,Ath Madrid,0,0,2014/2015,2015-03-14,739.4354527288649,976.8742052574252
2015-03-14VallecanoGranada,Vallecano,Granada,3,1,2014/2015,2015-03-14,609.6158415560054,516.6632421402084
2015-03-15AlmeriaVillarreal,Almeria,Villarreal,0,0,2014/2015,2015-03-15,639.3176209067137,923.4224824717711
2015-03-15MalagaCordoba,Malaga,Cordoba,2,0,2014/2015,2015-03-15,769.139660221048,614.7611546573232
2015-03-15Real MadridLevante,Real Madrid,Levante,2,0,2014/2015,2015-03-15,1137.515178620392,593.892313189265
2015-03-15SevillaElche,Sevilla,Elche,3,0,2014/2015,2015-03-15,825.557373734966,632.0492598543742
2015-03-16GetafeSociedad,Getafe,Sociedad,0,1,2014/2015,2015-03-16,666.5536342858161,764.1679913861382
2015-03-20ElcheValencia,Elche,Valencia,0,4,2014/2015,2015-03-20,613.6388940189529,942.291719725963
2015-03-21Ath BilbaoAlmeria,Ath Bilbao,Almeria,2,1,2014/2015,2015-03-21,769.2545302159106,635.8656577592411
2015-03-21Ath MadridGetafe,Ath Madrid,Getafe,2,0,2014/2015,2015-03-21,977.6034012563154,666.7203958544309
2015-03-21GranadaEibar,Granada,Eibar,0,0,2014/2015,2015-03-21,514.6594617643314,710.9472952140679
2015-03-21LevanteCelta,Levante,Celta,0,1,2014/2015,2015-03-21,593.2181752572586,752.0588939249103
2015-03-21VallecanoMalaga,Vallecano,Malaga,1,0,2014/2015,2015-03-21,609.5867205599607,769.4889468607732
2015-03-22BarcelonaReal Madrid,Barcelona,Real Madrid,2,1,2014/2015,2015-03-22,1130.365793008459,1132.627774863445
2015-03-22La CorunaEspanol,La Coruna,Espanol,0,0,2014/2015,2015-03-22,606.1046306191477,741.0980755293323
2015-03-22SociedadCordoba,Sociedad,Cordoba,3,1,2014/2015,2015-03-22,762.9610528822099,611.4419967870344
2015-03-22VillarrealSevilla,Villarreal,Sevilla,0,2,2014/2015,2015-03-22,912.1251447952712,837.2266899109324
2015-04-03EibarVallecano,Eibar,Vallecano,1,2,2014/2015,2015-04-03,714.7890001440772,609.5189434835142
2015-04-04AlmeriaLevante,Almeria,Levante,1,4,2014/2015,2015-04-04,616.3423939508275,601.76132184056
2015-04-04CordobaAth Madrid,Cordoba,Ath Madrid,0,2,2014/2015,2015-04-04,611.7833826859548,978.5188577790456
2015-04-04MalagaSociedad,Malaga,Sociedad,1,1,2014/2015,2015-04-04,769.8729132271203,758.0137665793966
2015-04-04SevillaAth Bilbao,Sevilla,Ath Bilbao,2,0,2014/2015,2015-04-04,852.5338284270993,756.6611875204248
2015-04-05CeltaBarcelona,Celta,Barcelona,0,1,2014/2015,2015-04-05,757.3231660092737,1119.3066524580104
2015-04-05GetafeLa Coruna,Getafe,La Coruna,2,1,2014/2015,2015-04-05,666.9781007981871,609.4782455194729
2015-04-05Real MadridGranada,Real Madrid,Granada,9,1,2014/2015,2015-04-05,1144.8839721034542,487.04215820198624
2015-04-05ValenciaVillarreal,Valencia,Villarreal,0,0,2014/2015,2015-04-05,949.6669250470666,912.8737264568185
2015-04-06EspanolElche,Espanol,Elche,1,1,2014/2015,2015-04-06,747.0660568649813,609.8651164854452
2015-04-07Ath MadridSociedad,Ath Madrid,Sociedad,2,0,2014/2015,2015-04-07,983.3738064575115,752.9834091518672
2015-04-07EibarMalaga,Eibar,Malaga,1,0,2014/2015,2015-04-07,708.5807464728524,768.3343288751933
2015-04-07LevanteSevilla,Levante,Sevilla,1,2,2014/2015,2015-04-07,601.2340770622884,843.4612449052329
2015-04-08BarcelonaAlmeria,Barcelona,Almeria,4,0,2014/2015,2015-04-08,1120.7037693193372,616.758113733493
2015-04-08GranadaCelta,Granada,Celta,1,1,2014/2015,2015-04-08,495.26544905124047,760.8588266965577
2015-04-08La CorunaCordoba,La Coruna,Cordoba,1,1,2014/2015,2015-04-08,609.339795799991,616.0785827760658
2015-04-08VallecanoReal Madrid,Vallecano,Real Madrid,0,2,2014/2015,2015-04-08,607.0186697969264,1141.7644433802366
2015-04-09Ath BilbaoValencia,Ath Bilbao,Valencia,1,1,2014/2015,2015-04-09,751.043731837338,951.4100649938855
2015-04-09ElcheGetafe,Elche,Getafe,0,1,2014/2015,2015-04-09,603.3236347460639,669.8557383579571
2015-04-09VillarrealEspanol,Villarreal,Espanol,0,3,2014/2015,2015-04-09,887.6353385106229,771.3382296104397
2015-04-11AlmeriaGranada,Almeria,Granada,3,0,2014/2015,2015-04-11,622.7742700716798,493.15534382425096
2015-04-11CeltaVallecano,Celta,Vallecano,6,1,2014/2015,2015-04-11,777.5918763739817,587.919722772112
2015-04-11MalagaAth Madrid,Malaga,Ath Madrid,2,2,2014/2015,2015-04-11,768.9210088706407,981.3474000566318
2015-04-11Real MadridEibar,Real Madrid,Eibar,3,0,2014/2015,2015-04-11,1139.4599314543018,696.4583106657334
2015-04-11SevillaBarcelona,Sevilla,Barcelona,2,2,2014/2015,2015-04-11,844.1163778803209,1122.3124365462095
2015-04-12CordobaElche,Cordoba,Elche,0,2,2014/2015,2015-04-12,607.7116471313705,602.830136052439
2015-04-12EspanolAth Bilbao,Espanol,Ath Bilbao,1,0,2014/2015,2015-04-12,775.2502204081311,754.5922618694217
2015-04-12GetafeVillarreal,Getafe,Villarreal,1,1,2014/2015,2015-04-12,670.4552979901639,867.8575631176062
