game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2006-12-10MilanTorino,Milan,Torino,0.0,0.0,2006/2007,2006-12-10,890.928426787447,378.4088078877977
2006-12-10SampdoriaSiena,Sampdoria,Siena,0.0,0.0,2006/2007,2006-12-10,629.6227275407176,852.549362182008
2006-12-16FiorentinaMilan,Fiorentina,Milan,2.0,2.0,2006/2007,2006-12-16,631.2691580531003,890.4975652392224
2006-12-16UdineseCagliari,Udinese,Cagliari,3.0,1.0,2006/2007,2006-12-16,1132.0096631048275,696.1415125434735
2006-12-17AscoliTorino,Ascoli,Torino,0.0,2.0,2006/2007,2006-12-17,392.9787831071003,388.8713872317246
2006-12-17InterMessina,Inter,Messina,2.0,0.0,2006/2007,2006-12-17,882.4393819958348,732.2730004665127
2006-12-17LivornoLazio,Livorno,Lazio,1.0,1.0,2006/2007,2006-12-17,711.0840673450372,842.6642215695647
2006-12-17ParmaChievo,Parma,Chievo,2.0,2.0,2006/2007,2006-12-17,311.39410225165165,558.0604919122643
2006-12-17RegginaSampdoria,Reggina,Sampdoria,0.0,1.0,2006/2007,2006-12-17,819.3989466204785,635.2460277738905
2006-12-17RomaPalermo,Roma,Palermo,4.0,0.0,2006/2007,2006-12-17,1257.8233979136153,817.629336431929
2006-12-17SienaAtalanta,Siena,Atalanta,1.0,1.0,2006/2007,2006-12-17,852.3703384265443,592.3090959052794
2006-12-20AtalantaUdinese,Atalanta,Udinese,1.0,2.0,2006/2007,2006-12-20,592.1580108873982,1131.3860502897755
2006-12-20CagliariFiorentina,Cagliari,Fiorentina,0.0,2.0,2006/2007,2006-12-20,683.8049174767311,643.9001580818589
2006-12-20ChievoReggina,Chievo,Reggina,3.0,2.0,2006/2007,2006-12-20,558.9902464497461,818.8240364337701
2006-12-20EmpoliSiena,Empoli,Siena,1.0,0.0,2006/2007,2006-12-20,825.6101551316749,849.5435321680807
2006-12-20LazioInter,Lazio,Inter,0.0,2.0,2006/2007,2006-12-20,842.925719281918,881.3707706750472
2006-12-20MessinaParma,Messina,Parma,1.0,1.0,2006/2007,2006-12-20,733.3424668289581,313.0221828667349
2006-12-20MilanCatania,Milan,Catania,3.0,0.0,2006/2007,2006-12-20,899.745117759368,734.3415718467297
2006-12-20PalermoAscoli,Palermo,Ascoli,4.0,0.0,2006/2007,2006-12-20,832.6909306249769,378.69759094459687
2006-12-20SampdoriaLivorno,Sampdoria,Livorno,4.0,1.0,2006/2007,2006-12-20,650.78782938645,694.8811662524753
2006-12-20TorinoRoma,Torino,Roma,1.0,2.0,2006/2007,2006-12-20,390.47141173033174,1256.6887987148084
2006-12-23AscoliChievo,Ascoli,Chievo,3.0,0.0,2006/2007,2006-12-23,377.06144175038435,559.6389438821636
2006-12-23CataniaSampdoria,Catania,Sampdoria,4.0,2.0,2006/2007,2006-12-23,737.7109342514789,650.42237897785
2006-12-23FiorentinaMessina,Fiorentina,Messina,4.0,0.0,2006/2007,2006-12-23,670.3157298307005,708.8538305462148
2006-12-23InterAtalanta,Inter,Atalanta,2.0,1.0,2006/2007,2006-12-23,882.1587743658206,592.3297654416183
2006-12-23LivornoTorino,Livorno,Torino,1.0,1.0,2006/2007,2006-12-23,694.2550710743077,393.2953187161045
2006-12-23ParmaLazio,Parma,Lazio,1.0,3.0,2006/2007,2006-12-23,313.0217331580441,845.1835063905925
2006-12-23RegginaEmpoli,Reggina,Empoli,4.0,1.0,2006/2007,2006-12-23,836.0426859146935,809.1226706665584
2006-12-23RomaCagliari,Roma,Cagliari,2.0,0.0,2006/2007,2006-12-23,1257.0580806058833,685.7250063670573
2006-12-23SienaPalermo,Siena,Palermo,1.0,1.0,2006/2007,2006-12-23,847.8574547847608,830.9423093740251
2006-12-23UdineseMilan,Udinese,Milan,0.0,3.0,2006/2007,2006-12-23,1107.358398087973,921.6614190474968
2007-01-13EmpoliParma,Empoli,Parma,2.0,0.0,2006/2007,2007-01-13,808.171042356573,312.87990957065585
2007-01-13TorinoInter,Torino,Inter,1.0,3.0,2006/2007,2007-01-13,392.8692783905377,886.4223621882641
2007-01-14AtalantaLivorno,Atalanta,Livorno,5.0,1.0,2006/2007,2007-01-14,617.2172987709387,668.901766419282
2007-01-14CagliariAscoli,Cagliari,Ascoli,1.0,0.0,2006/2007,2007-01-14,685.2319859741987,375.3209085657659
2007-01-14ChievoCatania,Chievo,Catania,2.0,1.0,2006/2007,2007-01-14,563.0974800794022,730.0160249792295
2007-01-14LazioSiena,Lazio,Siena,1.0,1.0,2006/2007,2007-01-14,850.1703442242259,849.6015877806724
2007-01-14MessinaRoma,Messina,Roma,1.0,1.0,2006/2007,2007-01-14,707.5994041948205,1253.9070493183951
2007-01-14MilanReggina,Milan,Reggina,3.0,1.0,2006/2007,2007-01-14,922.9372578745542,832.4189407064391
2007-01-14PalermoUdinese,Palermo,Udinese,2.0,0.0,2006/2007,2007-01-14,838.3698108111528,1095.219563345648
2007-01-14SampdoriaFiorentina,Sampdoria,Fiorentina,0.0,0.0,2006/2007,2007-01-14,651.6298037308429,673.6255508810157
2007-01-20AscoliAtalanta,Ascoli,Atalanta,1.0,3.0,2006/2007,2007-01-20,366.05363635299005,626.3688593924106
2007-01-20RegginaPalermo,Reggina,Palermo,0.0,0.0,2006/2007,2007-01-20,832.5030281347437,835.5368346377877
