game_id,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,MappedHomeTeam,MappedAwayTeam,season,datetime,league,game_day,HomeTeam,AwayTeam,FTHG,FTAG,IWH,IWD,IWA,goal_diff,odds_diff,result
2018-12-01DortmundFreiburg,Borussia Dortmund,SC Freiburg,81.17,60.14,0.7695,0.0758,0.1547,2.52,0.66,Dortmund,Freiburg,2018/2019,2018-12-01,D1,13.0,Dortmund,Freiburg,2.0,0.0,1.3,5.6,9.5,2.0,-8.2,2-0
2018-12-01Werder BremenBayern Munich,Werder Bremen,Bayern Munich,64.79,90.23,0.1278,0.703,0.1692,1.08,2.67,Werder Bremen,Bayern Munich,2018/2019,2018-12-01,D1,13.0,Werder Bremen,Bayern Munich,1.0,2.0,6.2,5.0,1.45,-1.0,4.75,1-2
2018-12-01StuttgartAugsburg,VfB Stuttgart,FC Augsburg,60.51,64.48,0.4167,0.3169,0.2664,1.5,1.28,Stuttgart,Augsburg,2018/2019,2018-12-01,D1,13.0,Stuttgart,Augsburg,1.0,0.0,2.5,3.4,2.8,1.0,-0.2999999999999998,1-0
2018-12-01HoffenheimSchalke 04,TSG Hoffenheim,Schalke 04,73.92,69.97,0.5574,0.2109,0.2316,1.95,1.12,Hoffenheim,Schalke 04,2018/2019,2018-12-01,D1,13.0,Hoffenheim,Schalke 04,1.0,1.0,1.95,3.5,3.9,0.0,-1.95,1-1
2018-12-02RB LeipzigM'gladbach,RB Leipzig,Borussia Monchengladbach,77.75,72.1,0.514,0.2449,0.2411,1.84,1.21,RB Leipzig,M'gladbach,2018/2019,2018-12-02,D1,13.0,RB Leipzig,M'gladbach,2.0,0.0,2.0,3.6,3.6,2.0,-1.6,2-0
2018-12-02Ein FrankfurtWolfsburg,Eintracht Frankfurt,VfL Wolfsburg,75.2,65.09,0.6259,0.1463,0.2278,1.9,0.79,Ein Frankfurt,Wolfsburg,2018/2019,2018-12-02,D1,13.0,Ein Frankfurt,Wolfsburg,1.0,2.0,1.75,3.7,4.8,-1.0,-3.05,1-2
2018-12-03NurnbergLeverkusen,1. FC Nürnberg,Bayer Leverkusen,54.22,71.05,0.2922,0.4575,0.2503,1.32,1.71,Nurnberg,Leverkusen,2018/2019,2018-12-03,D1,13.0,Nurnberg,Leverkusen,1.0,1.0,4.1,3.7,1.85,0.0,2.25,1-1
2018-12-07Werder BremenFortuna Dusseldorf,Werder Bremen,Fortuna Düsseldorf,64.36,53.85,0.5363,0.2244,0.2393,1.86,1.13,Werder Bremen,Fortuna Dusseldorf,2018/2019,2018-12-07,D1,14.0,Werder Bremen,Fortuna Dusseldorf,3.0,1.0,1.75,3.8,4.6,2.0,-2.85,3-1
2018-12-08FreiburgRB Leipzig,SC Freiburg,RB Leipzig,59.53,78.61,0.2194,0.5293,0.2513,1.02,1.73,Freiburg,RB Leipzig,2018/2019,2018-12-08,D1,14.0,Freiburg,RB Leipzig,3.0,0.0,4.4,3.5,1.85,3.0,2.5500000000000003,3-0
2018-12-08Schalke 04Dortmund,Schalke 04,Borussia Dortmund,70.27,81.82,0.2517,0.4931,0.2552,1.13,1.68,Schalke 04,Dortmund,2018/2019,2018-12-08,D1,14.0,Schalke 04,Dortmund,1.0,2.0,3.3,3.4,2.2,-1.0,1.0999999999999996,1-2
2018-12-08Bayern MunichNurnberg,Bayern Munich,1. FC Nürnberg,90.46,54.17,0.9143,0.0176,0.0681,3.36,0.36,Bayern Munich,Nurnberg,2018/2019,2018-12-08,D1,14.0,Bayern Munich,Nurnberg,3.0,0.0,1.1,9.5,25.0,3.0,-23.9,3-0
2018-12-08LeverkusenAugsburg,Bayer Leverkusen,FC Augsburg,71.22,65.37,0.5254,0.24,0.2346,1.93,1.24,Leverkusen,Augsburg,2018/2019,2018-12-08,D1,14.0,Leverkusen,Augsburg,1.0,0.0,1.65,4.1,5.0,1.0,-3.35,1-0
2018-12-08WolfsburgHoffenheim,VfL Wolfsburg,TSG Hoffenheim,66.03,73.54,0.3165,0.4341,0.2494,1.41,1.69,Wolfsburg,Hoffenheim,2018/2019,2018-12-08,D1,14.0,Wolfsburg,Hoffenheim,2.0,2.0,2.9,3.4,2.4,0.0,0.5,2-2
2018-12-08HerthaEin Frankfurt,Hertha Berlin,Eintracht Frankfurt,62.82,74.19,0.2987,0.455,0.2464,1.38,1.75,Hertha,Ein Frankfurt,2018/2019,2018-12-08,D1,14.0,Hertha,Ein Frankfurt,1.0,0.0,2.7,3.4,2.6,1.0,0.10000000000000007,1-0
2018-12-09MainzHannover,Mainz,Hannover 96,61.37,56.21,0.4582,0.26899999999999996,0.2728,1.5,1.08,Mainz,Hannover,2018/2019,2018-12-09,D1,14.0,Mainz,Hannover,1.0,1.0,2.0,3.5,3.7,0.0,-1.7000000000000002,1-1
2018-12-09M'gladbachStuttgart,Borussia Monchengladbach,VfB Stuttgart,71.26,59.86,0.6151,0.1597,0.2252,1.95,0.88,M'gladbach,Stuttgart,2018/2019,2018-12-09,D1,14.0,M'gladbach,Stuttgart,3.0,0.0,1.45,4.5,7.0,3.0,-5.55,3-0
2018-12-14NurnbergWolfsburg,1. FC Nürnberg,VfL Wolfsburg,53.48,65.45,0.366,0.3484,0.2856,1.26,1.22,Nurnberg,Wolfsburg,2018/2019,2018-12-14,D1,15.0,Nurnberg,Wolfsburg,0.0,2.0,3.4,3.4,2.15,-2.0,1.25,0-2
2018-12-15AugsburgSchalke 04,FC Augsburg,Schalke 04,64.78,71.03,0.3991,0.3278,0.2731,1.42,1.26,Augsburg,Schalke 04,2018/2019,2018-12-15,D1,15.0,Augsburg,Schalke 04,1.0,1.0,2.65,3.4,2.65,0.0,0.0,1-1
2018-12-15HannoverBayern Munich,Hannover 96,Bayern Munich,55.66,91.16,0.0828,0.7861,0.1311,0.96,3.09,Hannover,Bayern Munich,2018/2019,2018-12-15,D1,15.0,Hannover,Bayern Munich,0.0,4.0,10.0,6.0,1.27,-4.0,8.73,0-4
2018-12-15StuttgartHertha,VfB Stuttgart,Hertha Berlin,58.81,62.89,0.4083,0.3163,0.2754,1.41,1.21,Stuttgart,Hertha,2018/2019,2018-12-15,D1,15.0,Stuttgart,Hertha,2.0,1.0,2.6,3.35,2.7,1.0,-0.10000000000000007,2-1
2018-12-15HoffenheimM'gladbach,TSG Hoffenheim,Borussia Monchengladbach,74.4,72.21,0.4868,0.2893,0.2239,2.08,1.57,Hoffenheim,M'gladbach,2018/2019,2018-12-15,D1,15.0,Hoffenheim,M'gladbach,0.0,0.0,2.2,3.5,3.2,0.0,-1.0,0-0
2018-12-15Fortuna DusseldorfFreiburg,Fortuna Düsseldorf,SC Freiburg,53.28,61.08,0.3967,0.3366,0.2667,1.46,1.33,Fortuna Dusseldorf,Freiburg,2018/2019,2018-12-15,D1,15.0,Fortuna Dusseldorf,Freiburg,2.0,0.0,2.65,3.4,2.65,2.0,0.0,2-0
2018-12-15DortmundWerder Bremen,Borussia Dortmund,Werder Bremen,82.52,64.86,0.7114,0.1101,0.1786,2.39,0.83,Dortmund,Werder Bremen,2018/2019,2018-12-15,D1,15.0,Dortmund,Werder Bremen,2.0,1.0,1.4,4.8,7.6,1.0,-6.199999999999998,2-1
2018-12-16RB LeipzigMainz,RB Leipzig,Mainz,76.71,61.54,0.6745,0.1089,0.2166,1.92,0.62,RB Leipzig,Mainz,2018/2019,2018-12-16,D1,15.0,RB Leipzig,Mainz,4.0,1.0,1.5,4.3,6.5,3.0,-5.0,4-1
2018-12-16Ein FrankfurtLeverkusen,Eintracht Frankfurt,Bayer Leverkusen,75.26,73.6,0.4924,0.2656,0.242,1.83,1.29,Ein Frankfurt,Leverkusen,2018/2019,2018-12-16,D1,15.0,Ein Frankfurt,Leverkusen,2.0,1.0,2.4,3.5,2.85,1.0,-0.4500000000000002,2-1
2018-12-18M'gladbachNurnberg,Borussia Monchengladbach,1. FC Nürnberg,70.74,53.13,0.6599,0.1351,0.2049,2.13,0.85,M'gladbach,Nurnberg,2018/2019,2018-12-18,D1,16.0,M'gladbach,Nurnberg,2.0,0.0,1.37,5.0,8.0,2.0,-6.63,2-0
2018-12-18Fortuna DusseldorfDortmund,Fortuna Düsseldorf,Borussia Dortmund,54.93,82.58,0.1536,0.6445,0.2019,1.0,2.24,Fortuna Dusseldorf,Dortmund,2018/2019,2018-12-18,D1,16.0,Fortuna Dusseldorf,Dortmund,2.0,1.0,7.0,4.5,1.45,1.0,5.55,2-1
2018-12-18HerthaAugsburg,Hertha Berlin,FC Augsburg,62.71,64.92,0.4212,0.3222,0.2566,1.6,1.37,Hertha,Augsburg,2018/2019,2018-12-18,D1,16.0,Hertha,Augsburg,2.0,2.0,2.25,3.45,3.15,0.0,-0.8999999999999999,2-2
2018-12-18WolfsburgStuttgart,VfL Wolfsburg,VfB Stuttgart,65.92,58.99,0.49,0.22699999999999998,0.28300000000000003,1.44,0.89,Wolfsburg,Stuttgart,2018/2019,2018-12-18,D1,16.0,Wolfsburg,Stuttgart,2.0,0.0,1.75,3.9,4.5,2.0,-2.75,2-0
2018-12-19Schalke 04Leverkusen,Schalke 04,Bayer Leverkusen,70.95,72.73,0.4053,0.3286,0.2661,1.48,1.31,Schalke 04,Leverkusen,2018/2019,2018-12-19,D1,16.0,Schalke 04,Leverkusen,1.0,2.0,2.45,3.4,2.85,-1.0,-0.3999999999999999,1-2
2018-12-19FreiburgHannover,SC Freiburg,Hannover 96,59.41,54.1,0.4812,0.2656,0.2532,1.7,1.2,Freiburg,Hannover,2018/2019,2018-12-19,D1,16.0,Freiburg,Hannover,1.0,1.0,1.9,3.7,3.9,0.0,-2.0,1-1
2018-12-19MainzEin Frankfurt,Mainz,Eintracht Frankfurt,60.56,76.05,0.24,0.5042,0.2558,1.08,1.68,Mainz,Ein Frankfurt,2018/2019,2018-12-19,D1,16.0,Mainz,Ein Frankfurt,2.0,2.0,3.15,3.55,2.2,0.0,0.9499999999999996,2-2
2018-12-19Bayern MunichRB Leipzig,Bayern Munich,RB Leipzig,91.91,77.15,0.7495,0.0925,0.158,2.61,0.82,Bayern Munich,RB Leipzig,2018/2019,2018-12-19,D1,16.0,Bayern Munich,RB Leipzig,1.0,0.0,1.45,4.5,7.0,1.0,-5.55,1-0
2018-12-19Werder BremenHoffenheim,Werder Bremen,TSG Hoffenheim,64.77,75.9,0.2873,0.4853,0.2274,1.52,2.02,Werder Bremen,Hoffenheim,2018/2019,2018-12-19,D1,16.0,Werder Bremen,Hoffenheim,1.0,1.0,3.25,4.0,2.05,0.0,1.2000000000000002,1-1
2018-12-21DortmundM'gladbach,Borussia Dortmund,Borussia Monchengladbach,81.93,71.15,0.5989,0.1847,0.2164,2.11,1.09,Dortmund,M'gladbach,2018/2019,2018-12-21,D1,17.0,Dortmund,M'gladbach,2.0,1.0,1.57,4.5,5.2,1.0,-3.63,2-1
2018-12-22HannoverFortuna Dusseldorf,Hannover 96,Fortuna Düsseldorf,54.99,55.97,0.4514,0.2928,0.2558,1.65,1.28,Hannover,Fortuna Dusseldorf,2018/2019,2018-12-22,D1,17.0,Hannover,Fortuna Dusseldorf,0.0,1.0,2.35,3.3,3.05,-1.0,-0.6999999999999997,0-1
2018-12-22StuttgartSchalke 04,VfB Stuttgart,Schalke 04,57.85,71.19,0.3379,0.3684,0.2937,1.15,1.22,Stuttgart,Schalke 04,2018/2019,2018-12-22,D1,17.0,Stuttgart,Schalke 04,1.0,3.0,2.8,3.4,2.5,-2.0,0.2999999999999998,1-3
2018-12-22NurnbergFreiburg,1. FC Nürnberg,SC Freiburg,52.72,58.56,0.3995,0.3256,0.275,1.4,1.24,Nurnberg,Freiburg,2018/2019,2018-12-22,D1,17.0,Nurnberg,Freiburg,0.0,1.0,2.65,3.3,2.7,-1.0,-0.05000000000000026,0-1
2018-12-22LeverkusenHertha,Bayer Leverkusen,Hertha Berlin,72.51,63.04,0.5702,0.2046,0.2252,2.02,1.13,Leverkusen,Hertha,2018/2019,2018-12-22,D1,17.0,Leverkusen,Hertha,3.0,1.0,1.75,3.9,4.4,2.0,-2.6500000000000004,3-1
2018-12-22RB LeipzigWerder Bremen,RB Leipzig,Werder Bremen,77.34,65.41,0.6311,0.1539,0.215,2.06,0.91,RB Leipzig,Werder Bremen,2018/2019,2018-12-22,D1,17.0,RB Leipzig,Werder Bremen,3.0,2.0,1.5,4.7,5.7,1.0,-4.2,3-2
2018-12-22Ein FrankfurtBayern Munich,Eintracht Frankfurt,Bayern Munich,75.41,91.85,0.204,0.585,0.2109,1.26,2.23,Ein Frankfurt,Bayern Munich,2018/2019,2018-12-22,D1,17.0,Ein Frankfurt,Bayern Munich,0.0,3.0,5.7,4.7,1.5,-3.0,4.2,0-3
2018-12-23AugsburgWolfsburg,FC Augsburg,VfL Wolfsburg,64.55,66.99,0.429,0.2982,0.2728,1.46,1.18,Augsburg,Wolfsburg,2018/2019,2018-12-23,D1,17.0,Augsburg,Wolfsburg,2.0,3.0,2.7,3.2,2.7,-1.0,0.0,2-3
2018-12-23HoffenheimMainz,TSG Hoffenheim,Mainz,75.3,61.21,0.6708,0.1356,0.1936,2.29,0.93,Hoffenheim,Mainz,2018/2019,2018-12-23,D1,17.0,Hoffenheim,Mainz,1.0,1.0,1.5,4.5,6.1,0.0,-4.6,1-1
2019-01-18HoffenheimBayern Munich,TSG Hoffenheim,Bayern Munich,75.11,92.26,0.195,0.613,0.1921,1.4,2.54,Hoffenheim,Bayern Munich,2018/2019,2019-01-18,D1,18.0,Hoffenheim,Bayern Munich,1.0,3.0,5.3,4.2,1.6,-2.0,3.7,1-3
2019-01-19AugsburgFortuna Dusseldorf,FC Augsburg,Fortuna Düsseldorf,62.59,57.11,0.5165,0.2376,0.2459,1.79,1.14,Augsburg,Fortuna Dusseldorf,2018/2019,2019-01-19,D1,18.0,Augsburg,Fortuna Dusseldorf,1.0,2.0,2.0,3.4,3.8,-1.0,-1.7999999999999998,1-2
2019-01-19HannoverWerder Bremen,Hannover 96,Werder Bremen,54.24,66.3,0.3542,0.3951,0.2507,1.51,1.61,Hannover,Werder Bremen,2018/2019,2019-01-19,D1,18.0,Hannover,Werder Bremen,0.0,1.0,2.85,3.5,2.4,-1.0,0.4500000000000002,0-1
2019-01-19Ein FrankfurtFreiburg,Eintracht Frankfurt,SC Freiburg,74.7,58.96,0.667,0.1256,0.2074,2.07,0.77,Ein Frankfurt,Freiburg,2018/2019,2019-01-19,D1,18.0,Ein Frankfurt,Freiburg,3.0,1.0,1.7,3.8,5.0,2.0,-3.3,3-1
2019-01-19LeverkusenM'gladbach,Bayer Leverkusen,Borussia Monchengladbach,72.5,70.95,0.4415,0.3165,0.2421,1.78,1.48,Leverkusen,M'gladbach,2018/2019,2019-01-19,D1,18.0,Leverkusen,M'gladbach,0.0,1.0,2.1,3.6,3.35,-1.0,-1.25,0-1
2019-01-19StuttgartMainz,VfB Stuttgart,Mainz,56.49,61.5,0.4276,0.2874,0.285,1.37,1.07,Stuttgart,Mainz,2018/2019,2019-01-19,D1,18.0,Stuttgart,Mainz,2.0,3.0,2.3,3.3,3.15,-1.0,-0.8500000000000001,2-3
2019-01-19RB LeipzigDortmund,RB Leipzig,Borussia Dortmund,76.4,82.16,0.3684,0.3715,0.2601,1.46,1.47,RB Leipzig,Dortmund,2018/2019,2019-01-19,D1,18.0,RB Leipzig,Dortmund,0.0,1.0,2.6,3.4,2.65,-1.0,-0.049999999999999815,0-1
2019-01-20NurnbergHertha,1. FC Nürnberg,Hertha Berlin,52.72,62.98,0.3659,0.3631,0.271,1.37,1.36,Nurnberg,Hertha,2018/2019,2019-01-20,D1,18.0,Nurnberg,Hertha,1.0,3.0,3.15,3.3,2.3,-2.0,0.8500000000000001,1-3
2019-01-20Schalke 04Wolfsburg,Schalke 04,VfL Wolfsburg,72.11,68.52,0.447,0.2682,0.2848,1.39,1.01,Schalke 04,Wolfsburg,2018/2019,2019-01-20,D1,18.0,Schalke 04,Wolfsburg,2.0,1.0,2.2,3.3,3.4,1.0,-1.1999999999999995,2-1
2019-01-25HerthaSchalke 04,Hertha Berlin,Schalke 04,63.89,72.32,0.3714,0.3622,0.2664,1.42,1.39,Hertha,Schalke 04,2018/2019,2019-01-25,D1,19.0,Hertha,Schalke 04,2.0,2.0,2.7,3.2,2.7,0.0,0.0,2-2
2019-01-26DortmundHannover,Borussia Dortmund,Hannover 96,82.42,53.48,0.8255,0.0467,0.1278,2.66,0.49,Dortmund,Hannover,2018/2019,2019-01-26,D1,19.0,Dortmund,Hannover,5.0,1.0,1.17,7.5,15.0,4.0,-13.83,5-1
2019-01-26MainzNurnberg,Mainz,1. FC Nürnberg,59.5,51.56,0.5028,0.2346,0.2626,1.61,1.02,Mainz,Nurnberg,2018/2019,2019-01-26,D1,19.0,Mainz,Nurnberg,2.0,1.0,1.65,3.8,5.4,1.0,-3.75,2-1
2019-01-26FreiburgHoffenheim,SC Freiburg,TSG Hoffenheim,59.27,74.54,0.2569,0.5158,0.2273,1.38,2.03,Freiburg,Hoffenheim,2018/2019,2019-01-26,D1,19.0,Freiburg,Hoffenheim,2.0,4.0,3.4,3.5,2.1,-2.0,1.2999999999999998,2-4
2019-01-26M'gladbachAugsburg,Borussia Monchengladbach,FC Augsburg,70.76,61.72,0.5807,0.195,0.2243,2.02,1.09,M'gladbach,Augsburg,2018/2019,2019-01-26,D1,19.0,M'gladbach,Augsburg,2.0,0.0,1.6,4.0,5.5,2.0,-3.9,2-0
2019-01-26WolfsburgLeverkusen,VfL Wolfsburg,Bayer Leverkusen,67.9,72.86,0.3925,0.3456,0.2619,1.5,1.39,Wolfsburg,Leverkusen,2018/2019,2019-01-26,D1,19.0,Wolfsburg,Leverkusen,0.0,3.0,2.65,3.4,2.65,-3.0,0.0,0-3
2019-01-26Werder BremenEin Frankfurt,Werder Bremen,Eintracht Frankfurt,67.27,74.11,0.336,0.4134,0.2506,1.46,1.65,Werder Bremen,Ein Frankfurt,2018/2019,2019-01-26,D1,19.0,Werder Bremen,Ein Frankfurt,2.0,2.0,2.6,3.5,2.6,0.0,0.0,2-2
2019-01-27Bayern MunichStuttgart,Bayern Munich,VfB Stuttgart,92.51,57.39,0.9235,0.0145,0.062,3.42,0.32,Bayern Munich,Stuttgart,2018/2019,2019-01-27,D1,19.0,Bayern Munich,Stuttgart,4.0,1.0,1.1,9.1,28.0,3.0,-26.9,4-1
2019-01-27Fortuna DusseldorfRB Leipzig,Fortuna Düsseldorf,RB Leipzig,58.17,76.22,0.2209,0.5299,0.2492,1.04,1.75,Fortuna Dusseldorf,RB Leipzig,2018/2019,2019-01-27,D1,19.0,Fortuna Dusseldorf,RB Leipzig,0.0,4.0,4.0,3.6,1.9,-4.0,2.1,0-4
2019-02-01HannoverRB Leipzig,Hannover 96,RB Leipzig,53.59,77.66,0.2006,0.5677,0.2317,1.06,1.94,Hannover,RB Leipzig,2018/2019,2019-02-01,D1,20.0,Hannover,RB Leipzig,0.0,3.0,5.8,4.2,1.55,-3.0,4.25,0-3
2019-02-02NurnbergWerder Bremen,1. FC Nürnberg,Werder Bremen,51.01,67.84,0.2948,0.4494,0.2558,1.29,1.64,Nurnberg,Werder Bremen,2018/2019,2019-02-02,D1,20.0,Nurnberg,Werder Bremen,1.0,1.0,3.6,3.6,2.0,0.0,1.6,1-1
2019-02-02HoffenheimFortuna Dusseldorf,TSG Hoffenheim,Fortuna Düsseldorf,74.8,56.51,0.6976,0.124,0.1784,2.48,0.95,Hoffenheim,Fortuna Dusseldorf,2018/2019,2019-02-02,D1,20.0,Hoffenheim,Fortuna Dusseldorf,1.0,1.0,1.5,4.6,5.9,0.0,-4.4,1-1
2019-02-02LeverkusenBayern Munich,Bayer Leverkusen,Bayern Munich,74.78,92.42,0.17300000000000001,0.6341,0.1929,1.22,2.45,Leverkusen,Bayern Munich,2018/2019,2019-02-02,D1,20.0,Leverkusen,Bayern Munich,3.0,1.0,5.5,4.4,1.55,2.0,3.95,3-1
2019-02-02Ein FrankfurtDortmund,Eintracht Frankfurt,Borussia Dortmund,73.46,82.12,0.3253,0.4245,0.2502,1.44,1.67,Ein Frankfurt,Dortmund,2018/2019,2019-02-02,D1,20.0,Ein Frankfurt,Dortmund,1.0,1.0,3.4,3.5,2.1,0.0,1.2999999999999998,1-1
2019-02-02HerthaWolfsburg,Hertha Berlin,VfL Wolfsburg,63.79,65.78,0.4324,0.3043,0.2633,1.55,1.26,Hertha,Wolfsburg,2018/2019,2019-02-02,D1,20.0,Hertha,Wolfsburg,0.0,1.0,2.5,3.1,3.0,-1.0,-0.5,0-1
2019-02-02Schalke 04M'gladbach,Schalke 04,Borussia Monchengladbach,72.35,71.73,0.4015,0.3326,0.2659,1.48,1.32,Schalke 04,M'gladbach,2018/2019,2019-02-02,D1,20.0,Schalke 04,M'gladbach,0.0,2.0,2.4,3.3,2.95,-2.0,-0.5500000000000003,0-2
2019-02-03AugsburgMainz,FC Augsburg,Mainz,60.8,60.04,0.4924,0.2551,0.2524,1.71,1.17,Augsburg,Mainz,2018/2019,2019-02-03,D1,20.0,Augsburg,Mainz,3.0,0.0,2.2,3.4,3.3,3.0,-1.0999999999999996,3-0
2019-02-03StuttgartFreiburg,VfB Stuttgart,SC Freiburg,57.55,58.71,0.4636,0.2764,0.26,1.62,1.19,Stuttgart,Freiburg,2018/2019,2019-02-03,D1,20.0,Stuttgart,Freiburg,2.0,2.0,2.15,3.4,3.4,0.0,-1.25,2-2
2019-02-08MainzLeverkusen,Mainz,Bayer Leverkusen,57.83,75.63,0.2338,0.5299,0.2363,1.19,1.9,Mainz,Leverkusen,2018/2019,2019-02-08,D1,21.0,Mainz,Leverkusen,1.0,5.0,3.7,3.5,2.0,-4.0,1.7000000000000002,1-5
2019-02-09FreiburgWolfsburg,SC Freiburg,VfL Wolfsburg,59.29,66.58,0.37799999999999995,0.3505,0.2715,1.39,1.33,Freiburg,Wolfsburg,2018/2019,2019-02-09,D1,21.0,Freiburg,Wolfsburg,3.0,3.0,2.85,3.2,2.55,0.0,0.3000000000000003,3-3
2019-02-09DortmundHoffenheim,Borussia Dortmund,TSG Hoffenheim,82.42,74.16,0.6057,0.1898,0.2045,2.3,1.23,Dortmund,Hoffenheim,2018/2019,2019-02-09,D1,21.0,Dortmund,Hoffenheim,3.0,3.0,1.65,4.3,4.7,0.0,-3.0500000000000003,3-3
2019-02-09RB LeipzigEin Frankfurt,RB Leipzig,Eintracht Frankfurt,79.04,73.14,0.5396,0.2162,0.2441,1.8,1.05,RB Leipzig,Ein Frankfurt,2018/2019,2019-02-09,D1,21.0,RB Leipzig,Ein Frankfurt,0.0,0.0,1.8,3.8,4.3,0.0,-2.5,0-0
2019-02-09HannoverNurnberg,Hannover 96,1. FC Nürnberg,52.07,51.41,0.4651,0.2673,0.2676,1.55,1.11,Hannover,Nurnberg,2018/2019,2019-02-09,D1,21.0,Hannover,Nurnberg,2.0,0.0,2.3,3.3,3.2,2.0,-0.9000000000000004,2-0
2019-02-09M'gladbachHertha,Borussia Monchengladbach,Hertha Berlin,73.24,63.2,0.6104,0.1694,0.2203,2.03,0.97,M'gladbach,Hertha,2018/2019,2019-02-09,D1,21.0,M'gladbach,Hertha,0.0,3.0,1.6,4.0,5.5,-3.0,-3.9,0-3
2019-02-09Bayern MunichSchalke 04,Bayern Munich,Schalke 04,91.99,71.01,0.852,0.0375,0.1105,2.84,0.46,Bayern Munich,Schalke 04,2018/2019,2019-02-09,D1,21.0,Bayern Munich,Schalke 04,3.0,1.0,1.22,7.0,11.0,2.0,-9.78,3-1
2019-02-10Werder BremenAugsburg,Werder Bremen,FC Augsburg,67.65,63.01,0.4911,0.2659,0.2431,1.82,1.28,Werder Bremen,Augsburg,2018/2019,2019-02-10,D1,21.0,Werder Bremen,Augsburg,4.0,0.0,1.75,3.95,4.4,4.0,-2.6500000000000004,4-0
2019-02-10Fortuna DusseldorfStuttgart,Fortuna Düsseldorf,VfB Stuttgart,57.38,56.77,0.4226,0.3061,0.2713,1.47,1.21,Fortuna Dusseldorf,Stuttgart,2018/2019,2019-02-10,D1,21.0,Fortuna Dusseldorf,Stuttgart,3.0,0.0,2.1,3.4,3.5,3.0,-1.4,3-0
2019-02-15AugsburgBayern Munich,FC Augsburg,Bayern Munich,62.06,91.92,0.0906,0.7651,0.1442,0.92,2.87,Augsburg,Bayern Munich,2018/2019,2019-02-15,D1,22.0,Augsburg,Bayern Munich,2.0,3.0,9.0,5.8,1.3,-1.0,7.7,2-3
2019-02-16Schalke 04Freiburg,Schalke 04,SC Freiburg,71.11,58.7,0.5697,0.1918,0.2385,1.85,0.97,Schalke 04,Freiburg,2018/2019,2019-02-16,D1,22.0,Schalke 04,Freiburg,0.0,0.0,1.73,3.75,4.85,0.0,-3.12,0-0
2019-02-16WolfsburgMainz,VfL Wolfsburg,Mainz,66.76,56.4,0.5612,0.1951,0.2437,1.8,0.96,Wolfsburg,Mainz,2018/2019,2019-02-16,D1,22.0,Wolfsburg,Mainz,3.0,0.0,1.75,3.95,4.45,3.0,-2.7,3-0
2019-02-16HoffenheimHannover,TSG Hoffenheim,Hannover 96,74.76,52.7,0.7387,0.1035,0.1578,2.71,0.94,Hoffenheim,Hannover,2018/2019,2019-02-16,D1,22.0,Hoffenheim,Hannover,3.0,0.0,1.35,5.5,7.7,3.0,-6.35,3-0
2019-02-16StuttgartRB Leipzig,VfB Stuttgart,RB Leipzig,55.89,79.29,0.2028,0.5541,0.2432,1.0,1.81,Stuttgart,RB Leipzig,2018/2019,2019-02-16,D1,22.0,Stuttgart,RB Leipzig,1.0,3.0,4.85,4.0,1.67,-2.0,3.18,1-3
2019-02-16HerthaWerder Bremen,Hertha Berlin,Werder Bremen,65.48,68.61,0.4171,0.332,0.2509,1.65,1.45,Hertha,Werder Bremen,2018/2019,2019-02-16,D1,22.0,Hertha,Werder Bremen,1.0,1.0,2.35,3.5,2.9,0.0,-0.5499999999999998,1-1
2019-02-17Ein FrankfurtM'gladbach,Eintracht Frankfurt,Borussia Monchengladbach,73.89,71.0,0.4711,0.2787,0.2502,1.72,1.27,Ein Frankfurt,M'gladbach,2018/2019,2019-02-17,D1,22.0,Ein Frankfurt,M'gladbach,1.0,1.0,2.35,3.5,2.9,0.0,-0.5499999999999998,1-1
2019-02-17LeverkusenFortuna Dusseldorf,Bayer Leverkusen,Fortuna Düsseldorf,76.79,58.2,0.7081,0.1062,0.1857,2.27,0.75,Leverkusen,Fortuna Dusseldorf,2018/2019,2019-02-17,D1,22.0,Leverkusen,Fortuna Dusseldorf,2.0,0.0,1.45,4.5,7.0,2.0,-5.55,2-0
2019-02-18NurnbergDortmund,1. FC Nürnberg,Borussia Dortmund,50.95,81.07,0.1311,0.6686,0.2003,0.85,2.18,Nurnberg,Dortmund,2018/2019,2019-02-18,D1,22.0,Nurnberg,Dortmund,0.0,0.0,6.5,4.8,1.45,0.0,5.05,0-0
2019-02-22Werder BremenStuttgart,Werder Bremen,VfB Stuttgart,68.76,56.28,0.5479,0.214,0.2381,1.87,1.09,Werder Bremen,Stuttgart,2018/2019,2019-02-22,D1,23.0,Werder Bremen,Stuttgart,1.0,1.0,1.6,4.2,5.3,0.0,-3.7,1-1
2019-02-23FreiburgAugsburg,SC Freiburg,FC Augsburg,60.07,62.18,0.4097,0.3325,0.2578,1.57,1.39,Freiburg,Augsburg,2018/2019,2019-02-23,D1,23.0,Freiburg,Augsburg,5.0,1.0,2.15,3.45,3.35,4.0,-1.2000000000000002,5-1
2019-02-23Bayern MunichHertha,Bayern Munich,Hertha Berlin,91.5,65.63,0.8854,0.0276,0.087,3.16,0.44,Bayern Munich,Hertha,2018/2019,2019-02-23,D1,23.0,Bayern Munich,Hertha,1.0,0.0,1.2,7.0,13.0,1.0,-11.8,1-0
